state	election_date	jurisdiction_type	county_name	precinct_id	municipality	name	address	In_Ohio	long	lat	geometry
OH	2012-11-06	county	LUCAS	48-P-ANY	TOLED	LOCKE BRANCH LIBRARY	703 MIAMI ST, TOLED, OH, 43605	TRUE	-83.5305732	41.6375424	c(-83.5305732, 41.6375424)
OH	2012-11-06	county	LUCAS	48-P-ANZ	TOLED	ST MARK LUTHERAN CHURCH	611 WOODVILLE RD, TOLED, OH, 43605	TRUE	-83.5214322	41.6385508	c(-83.5214322, 41.6385508)
OH	2012-11-06	county	LUCAS	48-P-AOB	TOLED	ST MARK LUTHERAN CHURCH	611 WOODVILLE RD, TOLED, OH, 43605	TRUE	-83.5214322	41.6385508	c(-83.5214322, 41.6385508)
OH	2012-11-06	county	LUCAS	48-P-AOC	TOLED	ST MARK LUTHERAN CHURCH	611 WOODVILLE RD, TOLED, OH, 43605	TRUE	-83.5214322	41.6385508	c(-83.5214322, 41.6385508)
OH	2012-11-06	county	LUCAS	48-P-AOD	TOLED	ST MARK LUTHERAN CHURCH	611 WOODVILLE RD, TOLED, OH, 43605	TRUE	-83.5214322	41.6385508	c(-83.5214322, 41.6385508)
OH	2012-11-06	county	LUCAS	48-P-AOG	TOLED	GARFIELD ELEMENTARY SCHOOL	1103 N RAVINE PKWY, TOLED, OH, 43605	TRUE	-83.5150363	41.6493907	c(-83.5150363, 41.6493907)
OH	2012-11-06	county	LUCAS	48-P-AOJ	TOLED	GARFIELD ELEMENTARY SCHOOL	1103 N RAVINE PKWY, TOLED, OH, 43605	TRUE	-83.5150363	41.6493907	c(-83.5150363, 41.6493907)
OH	2012-11-06	county	LUCAS	48-P-AOL	TOLED	USW 1-346	2910 CONSAUL ST, TOLED, OH, 43605	TRUE	-83.4788105	41.658358	c(-83.4788105, 41.658358)
OH	2012-11-06	county	LUCAS	48-P-AOM	TOLED	GARFIELD ELEMENTARY SCHOOL	1103 N RAVINE PKWY, TOLED, OH, 43605	TRUE	-83.5150363	41.6493907	c(-83.5150363, 41.6493907)
OH	2012-11-06	county	LUCAS	48-P-AON	TOLED	USW 1-346	2910 CONSAUL ST, TOLED, OH, 43605	TRUE	-83.4788105	41.658358	c(-83.4788105, 41.658358)
OH	2012-11-06	county	LUCAS	48-P-AOO	TOLED	GARFIELD ELEMENTARY SCHOOL	1103 N RAVINE PKWY, TOLED, OH, 43605	TRUE	-83.5150363	41.6493907	c(-83.5150363, 41.6493907)
OH	2012-11-06	county	LUCAS	48-P-AOP	TOLED	RAVINE PARK VILLAGE REC HALL	55 POPLAR ST, TOLED, OH, 43605	TRUE	-83.4955671	41.6495595	c(-83.4955671, 41.6495595)
OH	2012-11-06	county	LUCAS	48-P-AOS	TOLED	BIRMINGHAM LIBRARY	203 PAINE AVE, TOLED, OH, 43605	TRUE	-83.4964816	41.6630033	c(-83.4964816, 41.6630033)
OH	2012-11-06	county	LUCAS	48-P-AOU	TOLED	ALDERSGATE U M CHURCH	4030 DOUGLAS RD, TOLED, OH, 43613	TRUE	-83.6033228	41.6929379	c(-83.6033228, 41.6929379)
OH	2012-11-06	county	LUCAS	48-P-AOV	TOLED	ALDERSGATE U M CHURCH	4030 DOUGLAS RD, TOLED, OH, 43613	TRUE	-83.6033228	41.6929379	c(-83.6033228, 41.6929379)
OH	2012-11-06	county	LUCAS	48-P-AOW	TOLED	ELMHURST ELEMENTARY SCHOOL	4530 ELMHURST RD, TOLED, OH, 43613	TRUE	-83.6140146	41.6999191	c(-83.6140146, 41.6999191)
OH	2012-11-06	county	LUCAS	48-P-AOX	TOLED	HAMPTON PARK CHRISTIAN CHURCH	4234 MONROE ST, TOLED, OH, 43606	TRUE	-83.6079435	41.6829101	c(-83.6079435, 41.6829101)
OH	2012-11-06	county	LUCAS	48-P-AOY	TOLED	ELMHURST ELEMENTARY SCHOOL	4530 ELMHURST RD, TOLED, OH, 43613	TRUE	-83.6140146	41.6999191	c(-83.6140146, 41.6999191)
OH	2012-11-06	county	LUCAS	48-P-AOZ	TOLED	FAIRGREEN PRESBYTERIAN CHURCH	3220 W LASKEY RD, TOLED, OH, 43613	TRUE	-83.622247	41.706656	c(-83.622247, 41.706656)
OH	2012-11-06	county	LUCAS	48-P-APA	TOLED	ELMHURST ELEMENTARY SCHOOL	4530 ELMHURST RD, TOLED, OH, 43613	TRUE	-83.6140146	41.6999191	c(-83.6140146, 41.6999191)
OH	2012-11-06	county	LUCAS	48-P-APB	TOLED	BLESSED SACRAMENT NEIGHBORHOOD CTR	4255 BELLEVUE RD, TOLED, OH, 43613	TRUE	-83.5962936	41.6961433	c(-83.5962936, 41.6961433)
OH	2012-11-06	county	LUCAS	48-P-APK	TOLED	BLESSED SACRAMENT NEIGHBORHOOD CTR	4255 BELLEVUE RD, TOLED, OH, 43613	TRUE	-83.5962936	41.6961433	c(-83.5962936, 41.6961433)
OH	2012-11-06	county	LUCAS	48-P-APL	TOLED	DEVEAUX ELEMENTARY SCHOOL	2620 W SYLVANIA AVE, TOLED, OH, 43613	TRUE	-83.6076525	41.6939441	c(-83.6076525, 41.6939441)
OH	2012-11-06	county	LUCAS	48-P-APP	TOLED	WEST PARK PLACE	3501 EXECUTIVE PKWY, TOLED, OH, 43606	TRUE	-83.6274529	41.6828943	c(-83.6274529, 41.6828943)
OH	2012-11-06	county	LUCAS	48-P-APQ	TOLED	WASHINGTON CHURCH	3925 W CENTRAL AVE, TOLED, OH, 43606	TRUE	-83.6372456	41.6765172	c(-83.6372456, 41.6765172)
OH	2012-11-06	county	LUCAS	48-P-APR	TOLED	WASHINGTON CHURCH	3925 W CENTRAL AVE, TOLED, OH, 43606	TRUE	-83.6372456	41.6765172	c(-83.6372456, 41.6765172)
OH	2012-11-06	county	LUCAS	48-P-APS	TOLED	CHRIST THE KING SCHOOL	4100 HARVEST LN, TOLED, OH, 43623	TRUE	-83.6321258	41.6925232	c(-83.6321258, 41.6925232)
OH	2012-11-06	county	LUCAS	48-P-APT	TOLED	EMMANUEL CHRISTIAN HIGH SCHOOL	4607 W LASKEY RD, TOLED, OH, 43623	TRUE	-83.6511973	41.704364	c(-83.6511973, 41.704364)
OH	2012-11-06	county	LUCAS	48-P-APU	TOLED	ALTERNATIVE LEARNING CENTER	3939 WRENWOOD RD, TOLED, OH, 43623	TRUE	-83.6389216	41.7181724	c(-83.6389216, 41.7181724)
OH	2012-11-06	county	LUCAS	48-P-APV	TOLED	HOPE METHODIST CHURCH	4069 W SYLVANIA AVE, TOLED, OH, 43623	TRUE	-83.6404621	41.6905355	c(-83.6404621, 41.6905355)
OH	2012-11-06	county	LUCAS	48-P-APW	TOLED	CHRIST PRESBYTERIAN CHURCH	4225 W SYLVANIA AVE, TOLED, OH, 43623	TRUE	-83.6434298	41.6905018	c(-83.6434298, 41.6905018)
OH	2012-11-06	county	LUCAS	48-P-APX	TOLED	GOOD SHEPHERD LUTHERAN CHURCH	3934 W LASKEY RD, TOLED, OH, 43623	TRUE	-83.6384038	41.7062025	c(-83.6384038, 41.7062025)
OH	2012-11-06	county	LUCAS	48-P-AQG	TOLED	ALTERNATIVE LEARNING CENTER	3939 WRENWOOD RD, TOLED, OH, 43623	TRUE	-83.6389216	41.7181724	c(-83.6389216, 41.7181724)
OH	2012-11-06	county	LUCAS	48-P-AQH	TOLED	ST CLEMENT COMM CENTER	2990 TREMAINSVILLE RD, TOLED, OH, 43613	TRUE	-83.6163015	41.7172164	c(-83.6163015, 41.7172164)
OH	2012-11-06	county	LUCAS	48-P-AQI	TOLED	BIRKENKAMP FUNERAL HOME	3219 TREMAINSVILLE RD, TOLED, OH, 43613	TRUE	-83.6214019	41.720261	c(-83.6214019, 41.720261)
OH	2012-11-06	county	LUCAS	48-P-AQJ	TOLED	ST CLEMENT COMM CENTER	2990 TREMAINSVILLE RD, TOLED, OH, 43613	TRUE	-83.6163015	41.7172164	c(-83.6163015, 41.7172164)
OH	2012-11-06	county	LUCAS	48-P-AQK	TOLED	GOOD SHEPHERD LUTHERAN CHURCH	3934 W LASKEY RD, TOLED, OH, 43623	TRUE	-83.6384038	41.7062025	c(-83.6384038, 41.7062025)
OH	2012-11-06	county	LUCAS	48-P-AQL	TOLED	TRILBY PARK SHELTER HOUSE	3125 SHAWNEE RD, TOLED, OH, 43613	TRUE	-83.6200851	41.7149851	c(-83.6200851, 41.7149851)
OH	2012-11-06	county	LUCAS	48-P-AQM	TOLED	TRILBY PARK SHELTER HOUSE	3125 SHAWNEE RD, TOLED, OH, 43613	TRUE	-83.6200851	41.7149851	c(-83.6200851, 41.7149851)
OH	2012-11-06	county	LUCAS	48-P-AQN	TOLED	GOOD SHEPHERD LUTHERAN CHURCH	3934 W LASKEY RD, TOLED, OH, 43623	TRUE	-83.6384038	41.7062025	c(-83.6384038, 41.7062025)
OH	2012-11-06	county	LUCAS	48-P-AQO	TOLED	WASHINGTON BRANCH LIBRARY	5560 HARVEST LN, TOLED, OH, 43623	TRUE	-83.6320995	41.7163881	c(-83.6320995, 41.7163881)
OH	2012-11-06	county	LUCAS	48-P-AQP	TOLED	WASHINGTON BRANCH LIBRARY	5560 HARVEST LN, TOLED, OH, 43623	TRUE	-83.6320995	41.7163881	c(-83.6320995, 41.7163881)
OH	2012-11-06	county	LUCAS	48-P-AQQ	TOLED	ST MATTHEWS EPISCOPAL CHURCH	5240 TALMADGE RD, TOLED, OH, 43623	TRUE	-83.6442184	41.7102028	c(-83.6442184, 41.7102028)
OH	2012-11-06	county	LUCAS	48-P-AQR	TOLED	ALTERNATIVE LEARNING CENTER	3939 WRENWOOD RD, TOLED, OH, 43623	TRUE	-83.6389216	41.7181724	c(-83.6389216, 41.7181724)
OH	2012-11-06	county	LUCAS	48-P-AQZ	TOLED	REYNOLDS ELEMENTARY SCHOOL	5000 NORWICH RD, TOLED, OH, 43615	TRUE	-83.6606923	41.6210131	c(-83.6606923, 41.6210131)
OH	2012-11-06	county	LUCAS	48-P-ARA	TOLED	REYNOLDS ELEMENTARY SCHOOL	5000 NORWICH RD, TOLED, OH, 43615	TRUE	-83.6606923	41.6210131	c(-83.6606923, 41.6210131)
OH	2012-11-06	county	LUCAS	48-P-ARB	TOLED	REYNOLDS ELEMENTARY SCHOOL	5000 NORWICH RD, TOLED, OH, 43615	TRUE	-83.6606923	41.6210131	c(-83.6606923, 41.6210131)
OH	2012-11-06	county	LUCAS	48-P-ARD	TOLED	ROBERT DORRELL MANOR	5836 SOUTHWYCK BLVD, TOLED, OH, 43614	TRUE	-83.6664672	41.6055907	c(-83.6664672, 41.6055907)
OH	2012-11-06	county	LUCAS	48-P-ARE	TOLED	REYNOLDS ELEMENTARY SCHOOL	5000 NORWICH RD, TOLED, OH, 43615	TRUE	-83.6606923	41.6210131	c(-83.6606923, 41.6210131)
OH	2012-11-06	county	LUCAS	48-P-ARF	TOLED	GLENDALE-FEILBACH SCHOOL	2317 CASS RD, TOLED, OH, 43614	TRUE	-83.6525252	41.5974506	c(-83.6525252, 41.5974506)
OH	2012-11-06	county	LUCAS	48-P-ARG	TOLED	WESTBROOK VILLAGE	5702 ANGOLA RD, TOLED, OH, 43615	TRUE	-83.6764596	41.6243617	c(-83.6764596, 41.6243617)
OH	2012-11-06	county	LUCAS	48-P-ARH	TOLED	ALL SAINTS LUTHERAN CHURCH	5445 HEATHERDOWNS BLVD, TOLED, OH, 43614	TRUE	-83.6714463	41.5942162	c(-83.6714463, 41.5942162)
OH	2012-11-06	county	LUCAS	48-P-ARI	TOLED	INTL UNION OF OPERATING ENGINEERS	2412 S REYNOLDS RD, TOLED, OH, 43614	TRUE	-83.6653039	41.5961279	c(-83.6653039, 41.5961279)
OH	2012-11-06	county	LUCAS	48-P-ARJ	TOLED	GLENDALE-FEILBACH SCHOOL	2317 CASS RD, TOLED, OH, 43614	TRUE	-83.6525252	41.5974506	c(-83.6525252, 41.5974506)
OH	2012-11-06	county	LUCAS	48-P-ARK	TOLED	INTL UNION OF OPERATING ENGINEERS	2412 S REYNOLDS RD, TOLED, OH, 43614	TRUE	-83.6653039	41.5961279	c(-83.6653039, 41.5961279)
OH	2012-11-06	county	LUCAS	48-P-ARO	TOLED	ALL SAINTS LUTHERAN CHURCH	5445 HEATHERDOWNS BLVD, TOLED, OH, 43614	TRUE	-83.6714463	41.5942162	c(-83.6714463, 41.5942162)
OH	2012-11-06	county	LUCAS	48-P-ARQ	SWANTON	HARDING TOWNSHIP HALL	430 N BERKEY SOUTHERN RD, SWANTON, OH, 43558	TRUE	-83.8365316	41.6408115	c(-83.8365316, 41.6408115)
OH	2012-11-06	county	LUCAS	48-P-ARR	CURTICE	JERUSALEM TWP FIRE DEPT	9501 JERUSALEM RD, CURTICE, OH, 43412	TRUE	-83.3201073	41.638918	c(-83.3201073, 41.638918)
OH	2012-11-06	county	LUCAS	48-P-ARS	CURTICE	JERUSALEM TWP FIRE DEPT	9501 JERUSALEM RD, CURTICE, OH, 43412	TRUE	-83.3201073	41.638918	c(-83.3201073, 41.638918)
OH	2012-11-06	county	LUCAS	48-P-ART	MARTIN	BONO BAPTIST CHURCH	947 MAIN ST, MARTIN, OH, 43445	TRUE	-83.267954	41.635587	c(-83.267954, 41.635587)
OH	2012-11-06	county	LUCAS	48-P-ARV	MONCLOVA	MONCLOVA ADMINISTRATION BUILDING	4335 ALBON RD, MONCLOVA, OH, 43542	TRUE	-83.7374288	41.5594826	c(-83.7374288, 41.5594826)
OH	2012-11-06	county	LUCAS	48-P-ARW	MAUMEE	WATERSIDE CLUBHOUSE	7062 LONGWATER DR, MAUMEE, OH, 43537	TRUE	-83.7114868	41.5560841	c(-83.7114868, 41.5560841)
OH	2012-11-06	county	LUCAS	48-P-ARX	MONCLOVA	MONCLOVA ELEMENTARY SCHOOL	8035 MONCLOVA RD, MONCLOVA, OH, 43542	TRUE	-83.7337754	41.5578883	c(-83.7337754, 41.5578883)
OH	2012-11-06	county	LUCAS	48-P-ARY	MONCLOVA	MONCLOVA COMMUNITY CENTER	8115 MONCLOVA RD, MONCLOVA, OH, 43542	TRUE	-83.7350486	41.5583108	c(-83.7350486, 41.5583108)
OH	2012-11-06	county	LUCAS	48-P-ARZ	MONCLOVA	MONCLOVA COMMUNITY CENTER	8115 MONCLOVA RD, MONCLOVA, OH, 43542	TRUE	-83.7350486	41.5583108	c(-83.7350486, 41.5583108)
OH	2012-11-06	county	LUCAS	48-P-ASA	TOLED	OTTAWA HILLS HIGH SCHOOL	2532 EVERGREEN RD, TOLED, OH, 43606	TRUE	-83.6325688	41.6695856	c(-83.6325688, 41.6695856)
OH	2012-11-06	county	LUCAS	48-P-ASB	TOLED	OTTAWA HILLS HIGH SCHOOL	2532 EVERGREEN RD, TOLED, OH, 43606	TRUE	-83.6325688	41.6695856	c(-83.6325688, 41.6695856)
OH	2012-11-06	county	LUCAS	48-P-ASC	TOLED	OTTAWA HILLS HIGH SCHOOL	2532 EVERGREEN RD, TOLED, OH, 43606	TRUE	-83.6325688	41.6695856	c(-83.6325688, 41.6695856)
OH	2012-11-06	county	LUCAS	48-P-ASD	TOLED	OTTAWA HILLS MUNICIPAL BUILDING	2125 RICHARDS RD, TOLED, OH, 43606	TRUE	-83.6419361	41.6617245	c(-83.6419361, 41.6617245)
OH	2012-11-06	county	LUCAS	48-P-ASH	NEAPOLIS	NEAPOLIS FIRE STATION	8149 MAIN ST, NEAPOLIS, OH, 43547	TRUE	-83.8721043	41.4914423	c(-83.8721043, 41.4914423)
OH	2012-11-06	county	LUCAS	48-P-ASI	GRAND RAPIDS	ALVA N SIDLE AMERICAN LEGION POST	12580 US HIGHWAY 24, GRAND RAPIDS, OH, 43522	FALSE	-83.84391309239182	41.42958722192429	c(-83.8439130923918, 41.4295872219243)
OH	2012-11-06	county	LUCAS	48-P-ASJ	NEAPOLIS	NEAPOLIS FIRE STATION	8149 MAIN ST, NEAPOLIS, OH, 43547	TRUE	-83.8721043	41.4914423	c(-83.8721043, 41.4914423)
OH	2012-11-06	county	LUCAS	48-P-ASK	BERKEY	RICHFIELD TOWNSHIP FIRE STATION	11450 SYLVANIA AVE, BERKEY, OH, 43504	TRUE	-83.8185422	41.6873349	c(-83.8185422, 41.6873349)
OH	2012-11-06	county	LUCAS	48-P-ASM	HOLLAND	COMMUNITY DEVELOPMENT CENTER	330 OAK TERRACE BLVD, HOLLAND, OH, 43528	TRUE	-83.7750974	41.63191	c(-83.7750974, 41.63191)
OH	2012-11-06	county	LUCAS	48-P-ASN	HOLLAND	COMMUNITY DEVELOPMENT CENTER	330 OAK TERRACE BLVD, HOLLAND, OH, 43528	TRUE	-83.7750974	41.63191	c(-83.7750974, 41.63191)
OH	2012-11-06	county	LUCAS	48-P-ASO	HOLLAND	COMMUNITY ACTIVITIES BUILDING	940 CLARION AVE, HOLLAND, OH, 43528	TRUE	-83.7056372	41.6237575	c(-83.7056372, 41.6237575)
OH	2012-11-06	county	LUCAS	48-P-ASP	HOLLAND	SPRINGFIELD TOWNSHIP OFFICES	7617 ANGOLA RD, HOLLAND, OH, 43528	TRUE	-83.7234263	41.6244037	c(-83.7234263, 41.6244037)
OH	2012-11-06	county	LUCAS	48-P-ASQ	HOLLAND	PROVIDENCE LUTHERAN CHURCH	8131 AIRPORT HWY, HOLLAND, OH, 43528	TRUE	-83.7360946	41.6096119	c(-83.7360946, 41.6096119)
OH	2012-11-06	county	LUCAS	48-P-ASR	HOLLAND	HOLLOWAY ELEMENTARY SCHOOL	6611 PILLIOD RD, HOLLAND, OH, 43528	TRUE	-83.6998195	41.6017925	c(-83.6998195, 41.6017925)
OH	2012-11-06	county	LUCAS	48-P-ASS	MAUMEE	SPRINGFIELD TWP FIRE STATION #3	7145 GARDEN RD, MAUMEE, OH, 43537	TRUE	-83.7127405	41.5951577	c(-83.7127405, 41.5951577)
OH	2012-11-06	county	LUCAS	48-P-AST	MAUMEE	SPRINGFIELD TWP FIRE STATION #3	7145 GARDEN RD, MAUMEE, OH, 43537	TRUE	-83.7127405	41.5951577	c(-83.7127405, 41.5951577)
OH	2012-11-06	county	LUCAS	48-P-ASU	HOLLAND	CRISSEY ELEMENTARY SCHOOL	9220 GEISER RD, HOLLAND, OH, 43528	TRUE	-83.7626127	41.6104602	c(-83.7626127, 41.6104602)
OH	2012-11-06	county	LUCAS	48-P-ASV	TOLED	DORR STREET ELEMENTARY SCHOOL	1205 KING RD, TOLED, OH, 43617	TRUE	-83.7239399	41.6527643	c(-83.7239399, 41.6527643)
OH	2012-11-06	county	LUCAS	48-P-ASW	HOLLAND	THE DWELLING PLACE	8201 ANGOLA RD, HOLLAND, OH, 43528	TRUE	-83.7380979	41.6243304	c(-83.7380979, 41.6243304)
OH	2012-11-06	county	LUCAS	48-P-ASX	HOLLAND	FIRST BAPTIST CH OF GREATER TOL	6520 PILLIOD RD, HOLLAND, OH, 43528	TRUE	-83.6975668	41.6043585	c(-83.6975668, 41.6043585)
OH	2012-11-06	county	LUCAS	48-P-ASY	HOLLAND	THE DWELLING PLACE	8201 ANGOLA RD, HOLLAND, OH, 43528	TRUE	-83.7380979	41.6243304	c(-83.7380979, 41.6243304)
OH	2012-11-06	county	LUCAS	48-P-ASZ	HOLLAND	SPRINGFIELD TOWNSHIP OFFICES	7617 ANGOLA RD, HOLLAND, OH, 43528	TRUE	-83.7234263	41.6244037	c(-83.7234263, 41.6244037)
OH	2012-11-06	county	LUCAS	48-P-ATC	TOLED	DORR STREET ELEMENTARY SCHOOL	1205 KING RD, TOLED, OH, 43617	TRUE	-83.7239399	41.6527643	c(-83.7239399, 41.6527643)
OH	2012-11-06	county	LUCAS	48-P-ATD	TOLED	DORR STREET ELEMENTARY SCHOOL	1205 KING RD, TOLED, OH, 43617	TRUE	-83.7239399	41.6527643	c(-83.7239399, 41.6527643)
OH	2012-11-06	county	LUCAS	48-P-ATE	HOLLAND	SPRINGFIELD HIGH SCHOOL	1470 S MCCORD RD, HOLLAND, OH, 43528	TRUE	-83.704805	41.6160609	c(-83.704805, 41.6160609)
OH	2012-11-06	county	LUCAS	48-P-ATF	HOLLAND	SPRINGFIELD HIGH SCHOOL	1470 S MCCORD RD, HOLLAND, OH, 43528	TRUE	-83.704805	41.6160609	c(-83.704805, 41.6160609)
OH	2012-11-06	county	LUCAS	48-P-ATG	HOLLAND	SPRINGFIELD HIGH SCHOOL	1470 S MCCORD RD, HOLLAND, OH, 43528	TRUE	-83.704805	41.6160609	c(-83.704805, 41.6160609)
OH	2012-11-06	county	LUCAS	48-P-ATH	HOLLAND	HOLLOWAY ELEMENTARY SCHOOL	6611 PILLIOD RD, HOLLAND, OH, 43528	TRUE	-83.6998195	41.6017925	c(-83.6998195, 41.6017925)
OH	2012-11-06	county	LUCAS	48-P-ATI	HOLLAND	PROVIDENCE LUTHERAN CHURCH	8131 AIRPORT HWY, HOLLAND, OH, 43528	TRUE	-83.7360946	41.6096119	c(-83.7360946, 41.6096119)
OH	2012-11-06	county	LUCAS	48-P-ATJ	SWANTON	WILKINS UNITED METHODIST CHURCH	2310 WILKINS RD, SWANTON, OH, 43558	TRUE	-83.845179	41.598003	c(-83.845179, 41.598003)
OH	2012-11-06	county	LUCAS	48-P-ATK	WHITEHOUSE	OAK OPENINGS LODGE	5230 WILKINS RD, WHITEHOUSE, OH, 43571	TRUE	-83.840466	41.5436204	c(-83.840466, 41.5436204)
OH	2012-11-06	county	LUCAS	48-P-ATL	WHITEHOUSE	OAK OPENINGS LODGE	5230 WILKINS RD, WHITEHOUSE, OH, 43571	TRUE	-83.840466	41.5436204	c(-83.840466, 41.5436204)
OH	2012-11-06	county	LUCAS	48-P-ATM	SYLVANIA	FIRST CHRISTIAN CHURCH	5271 ALEXIS RD, SYLVANIA, OH, 43560	TRUE	-83.6699569	41.716969	c(-83.6699569, 41.716969)
OH	2012-11-06	county	LUCAS	48-P-ATO	SYLVANIA	FIRST CHRISTIAN CHURCH	5271 ALEXIS RD, SYLVANIA, OH, 43560	TRUE	-83.6699569	41.716969	c(-83.6699569, 41.716969)
OH	2012-11-06	county	LUCAS	48-P-ATP	SYLVANIA	FIRST CHRISTIAN CHURCH	5271 ALEXIS RD, SYLVANIA, OH, 43560	TRUE	-83.6699569	41.716969	c(-83.6699569, 41.716969)
OH	2012-11-06	county	LUCAS	48-P-ATQ	SYLVANIA	JOSEPH DIEHN LEGION POST	5580 CENTENNIAL RD, SYLVANIA, OH, 43560	TRUE	-83.7431742	41.7133729	c(-83.7431742, 41.7133729)
OH	2012-11-06	county	LUCAS	48-P-ATR	SYLVANIA	JOSEPH DIEHN LEGION POST	5580 CENTENNIAL RD, SYLVANIA, OH, 43560	TRUE	-83.7431742	41.7133729	c(-83.7431742, 41.7133729)
OH	2012-11-06	county	LUCAS	48-P-ATS	SYLVANIA	SYLVANIA TOWNSHIP OFFICES	4927 N HOLLAND SYLVANIA RD, SYLVANIA, OH, 43560	TRUE	-83.6962942	41.703855	c(-83.6962942, 41.703855)
OH	2012-11-06	county	LUCAS	48-P-ATT	TOLED	WHITEFORD ELEMENTARY SCHOOL	4708 WHITEFORD RD, TOLED, OH, 43623	TRUE	-83.6625961	41.701428	c(-83.6625961, 41.701428)
OH	2012-11-06	county	LUCAS	48-P-ATU	TOLED	WHITEFORD ELEMENTARY SCHOOL	4708 WHITEFORD RD, TOLED, OH, 43623	TRUE	-83.6625961	41.701428	c(-83.6625961, 41.701428)
OH	2012-11-06	county	LUCAS	48-P-ATV	TOLED	SYLVANIA STRANAHAN SCHOOL	3840 N HOLLAND SYLVANIA RD, TOLED, OH, 43615	TRUE	-83.6816918	41.6884436	c(-83.6816918, 41.6884436)
OH	2012-11-06	county	LUCAS	48-P-ATY	TOLED	WESTGATE CHAPEL	2500 WILFORD DR, TOLED, OH, 43615	TRUE	-83.6958331	41.6674044	c(-83.6958331, 41.6674044)
OH	2012-11-06	county	LUCAS	48-P-ATZ	SYLVANIA	ADVENT LUTHERAN CHURCH	6735 SYLVANIA AVE, SYLVANIA, OH, 43560	TRUE	-83.7040132	41.6891455	c(-83.7040132, 41.6891455)
OH	2012-11-06	county	LUCAS	48-P-AUA	SYLVANIA	ADVENT LUTHERAN CHURCH	6735 SYLVANIA AVE, SYLVANIA, OH, 43560	TRUE	-83.7040132	41.6891455	c(-83.7040132, 41.6891455)
OH	2012-11-06	county	LUCAS	48-P-AUB	SYLVANIA	SYLVANIA SOUTHVIEW HIGH SCHOOL	7225 SYLVANIA AVE, SYLVANIA, OH, 43560	TRUE	-83.7164266	41.6874596	c(-83.7164266, 41.6874596)
OH	2012-11-06	county	LUCAS	48-P-AUD	SYLVANIA	TIMBERSTONE JUNIOR HIGH SCHOOL	9000 SYLVANIA AVE, SYLVANIA, OH, 43560	TRUE	-83.7593356	41.6887898	c(-83.7593356, 41.6887898)
OH	2012-11-06	county	LUCAS	48-P-AUE	SYLVANIA	ADVENT LUTHERAN CHURCH	6735 SYLVANIA AVE, SYLVANIA, OH, 43560	TRUE	-83.7040132	41.6891455	c(-83.7040132, 41.6891455)
OH	2012-11-06	county	LUCAS	48-P-AUF	SYLVANIA	JOSEPH DIEHN LEGION POST	5580 CENTENNIAL RD, SYLVANIA, OH, 43560	TRUE	-83.7431742	41.7133729	c(-83.7431742, 41.7133729)
OH	2012-11-06	county	LUCAS	48-P-AUG	TOLED	WESTGATE CHAPEL	2500 WILFORD DR, TOLED, OH, 43615	TRUE	-83.6958331	41.6674044	c(-83.6958331, 41.6674044)
OH	2012-11-06	county	LUCAS	48-P-AUH	TOLED	TOLEDO BOTANICAL GARDENS	5403 ELMER DR, TOLED, OH, 43615	TRUE	-83.6726841	41.6688079	c(-83.6726841, 41.6688079)
OH	2012-11-06	county	LUCAS	48-P-AUI	SYLVANIA	SYLVANIA SOUTHVIEW HIGH SCHOOL	7225 SYLVANIA AVE, SYLVANIA, OH, 43560	TRUE	-83.7164266	41.6874596	c(-83.7164266, 41.6874596)
OH	2012-11-06	county	LUCAS	48-P-AUJ	TOLED	TOLEDO BOTANICAL GARDENS	5403 ELMER DR, TOLED, OH, 43615	TRUE	-83.6726841	41.6688079	c(-83.6726841, 41.6688079)
OH	2012-11-06	county	LUCAS	48-P-AUK	TOLED	WESTGATE CHAPEL	2500 WILFORD DR, TOLED, OH, 43615	TRUE	-83.6958331	41.6674044	c(-83.6958331, 41.6674044)
OH	2012-11-06	county	LUCAS	48-P-AUN	TOLED	WASHINGTON TOWNSHIP FIRE STATION	2469 SHORELAND AVE, TOLED, OH, 43611	TRUE	-83.486139	41.7208031	c(-83.486139, 41.7208031)
OH	2012-11-06	county	LUCAS	48-P-AUO	TOLED	WASHINGTON TOWNSHIP FIRE STATION	2469 SHORELAND AVE, TOLED, OH, 43611	TRUE	-83.486139	41.7208031	c(-83.486139, 41.7208031)
OH	2012-11-06	county	LUCAS	48-P-AUP	TOLED	RAINTREE VILLAGE CLUBHOUSE	134 APPLE CRK, TOLED, OH, 43612	TRUE	-83.5234703	41.717251	c(-83.5234703, 41.717251)
OH	2012-11-06	county	LUCAS	48-P-AUR	WATERVILLE	WATERVILLE LIBRARY	800 MICHIGAN AVE, WATERVILLE, OH, 43566	TRUE	-83.723825	41.502814	c(-83.723825, 41.502814)
OH	2012-11-06	county	LUCAS	48-P-AUT	WATERVILLE	WATERVILLE FIRE STATION	751 WATERVILLE MONCLOVA RD, WATERVILLE, OH, 43566	TRUE	-83.73741	41.5128167	c(-83.73741, 41.5128167)
OH	2012-11-06	county	LUCAS	48-P-AUU	WATERVILLE	WATERVILLE PRIMARY SCHOOL	457 SYCAMORE LN, WATERVILLE, OH, 43566	TRUE	-83.7292941	41.5100346	c(-83.7292941, 41.5100346)
