state	election_date	jurisdiction_type	county_name	precinct_id	municipality	name	address	lat	long
OH	2016-11-08	county	WARREN	83AAQ	LEBANON	NEW FREEDOM CHURCH	840 MILLER RD, LEBANON, OH, 45036	39.4602475	-84.2200165
OH	2016-11-08	county	WARREN	83AAR	LEBANON	FAITH BUILDING CHURCH	875 COVENANT WAY, LEBANON, OH, 45036	39.4250485	-84.1949795
OH	2016-11-08	county	WARREN	83AAS	LEBANON	CORNERSTONE CHURCH OF GOD	1004 COLUMBUS AVE, LEBANON, OH, 45036	39.4501316	-84.1821219
OH	2016-11-08	county	WARREN	83AAT	LEBANON	COUNTRYSIDE YMCA	1699 DEERFIELD RD, LEBANON, OH, 45036	39.4105779	-84.2114112
OH	2016-11-08	county	WARREN	83AAU	MASON	MASON MUNICIPAL BLDG	6000 MASON-MONTGOMERY RD, MASON, OH, 45040	39.3533418	-84.3075297
OH	2016-11-08	county	WARREN	83AAV	MASON	ROYALMONT ACADEMY	200 NORTHCREST DR, MASON, OH, 45040	39.3620272	-84.2957635
OH	2016-11-08	county	WARREN	83AAW	MASON	ROYALMONT ACADEMY	200 NORTHCREST DR, MASON, OH, 45040	39.3620272	-84.2957635
OH	2016-11-08	county	WARREN	83AAX	MASON	TYLERSVILLE CHRISTIAN CHURCH	6771 TYLERSVILLE RD, MASON, OH, 45040	39.3511952	-84.3386726
OH	2016-11-08	county	WARREN	83AAY	MASON	ROYALMONT ACADEMY	200 NORTHCREST DR, MASON, OH, 45040	39.3620272	-84.2957635
OH	2016-11-08	county	WARREN	83AAZ	MASON	GRACE BAPTIST CHURCH- MASON	5595 MASON RD, MASON, OH, 45040	39.3658371	-84.3197944
OH	2016-11-08	county	WARREN	83ABA	MASON	HERITAGE PRESBYTERIAN CHURCH	6546 MASON-MONTGOMERY RD, MASON, OH, 45040	39.3434862	-84.3097661
OH	2016-11-08	county	WARREN	83ABB	MASON	HERITAGE PRESBYTERIAN CHURCH	6546 MASON-MONTGOMERY RD, MASON, OH, 45040	39.3434862	-84.3097661
OH	2016-11-08	county	WARREN	83ABC	MASON	GRACE CHAPEL	406 FOURTH AVE, MASON, OH, 45040	39.3567887	-84.31747
OH	2016-11-08	county	WARREN	83ABD	MASON	CEDAR VILLAGE RETIREMENT COMM	5467 CEDAR VILLAGE DR, MASON, OH, 45040	39.3277038	-84.3207582
OH	2016-11-08	county	WARREN	83ABE	MASON	TYLERSVILLE CHRISTIAN CHURCH	6771 TYLERSVILLE RD, MASON, OH, 45040	39.3511952	-84.3386726
OH	2016-11-08	county	WARREN	83ABF	MASON	TYLERSVILLE CHRISTIAN CHURCH	6771 TYLERSVILLE RD, MASON, OH, 45040	39.3511952	-84.3386726
OH	2016-11-08	county	WARREN	83ABG	MASON	HERITAGE PRESBYTERIAN CHURCH	6546 MASON-MONTGOMERY RD, MASON, OH, 45040	39.3434862	-84.3097661
OH	2016-11-08	county	WARREN	83ABH	MASON	MASON MUNICIPAL BLDG	6000 MASON-MONTGOMERY RD, MASON, OH, 45040	39.3533418	-84.3075297
OH	2016-11-08	county	WARREN	83ABI	MASON	GRACE CHAPEL	406 FOURTH AVE, MASON, OH, 45040	39.3567887	-84.31747
OH	2016-11-08	county	WARREN	83ABJ	SPRINGBORO	SOUTHWEST CHURCH OF SPRINGBORO	150 REMICK BLVD, SPRINGBORO, OH, 45066	39.5798535	-84.223063
OH	2016-11-08	county	WARREN	83ABK	SPRINGBORO	SPRINGBORO BAPTIST CHURCH	125 E MILL ST, SPRINGBORO, OH, 45066	39.5496483	-84.2314293
OH	2016-11-08	county	WARREN	83ABL	SPRINGBORO	SPRINGBORO CHRISTIAN CHURCH	720 S MAIN ST, SPRINGBORO, OH, 45066	39.5483787	-84.2327775
OH	2016-11-08	county	WARREN	83ABM	SPRINGBORO	CLEARCREEK FIRE DEPT STATION21	925 S MAIN ST, SPRINGBORO, OH, 45066	39.5451879	-84.234817
OH	2016-11-08	county	WARREN	83ABN	LEBANON	RESURRECTION LUTHERAN CHURCH	1270 N BROADWAY, LEBANON, OH, 45036	39.4545659	-84.2030518
OH	2016-11-08	county	WARREN	83ABO	LEBANON	RESURRECTION LUTHERAN CHURCH	1270 N BROADWAY, LEBANON, OH, 45036	39.4545659	-84.2030518
OH	2016-11-08	county	WARREN	83ABP	SPRINGBORO	CLEARCREEK FIRE DEPT STATION21	925 S MAIN ST, SPRINGBORO, OH, 45066	39.5451879	-84.234817
OH	2016-11-08	county	WARREN	83ABQ	SPRINGBORO	SPRINGBORO CHRISTIAN CHURCH	720 S MAIN ST, SPRINGBORO, OH, 45066	39.5483787	-84.2327775
OH	2016-11-08	county	WARREN	83ABR	KINGS MILLS	COLUMBIA INTERMEDIATE SCHOOL	8263 COLUMBIA RD, KINGS MILLS, OH, 45034	39.3175586	-84.2856282
OH	2016-11-08	county	WARREN	83ABS	KINGS MILLS	KINGS JR HIGH SCHOOL	5620 COLUMBIA RD, KINGS MILLS, OH, 45034	39.3532455	-84.2551248
OH	2016-11-08	county	WARREN	83ABT	LOVELAND	DEERFIELD TWP FIRE STATION	3435 US 22-3, LOVELAND, OH, 45140	39.3010651	-84.2849132
OH	2016-11-08	county	WARREN	83ABU	KINGS MILLS	COLUMBIA INTERMEDIATE SCHOOL	8263 COLUMBIA RD, KINGS MILLS, OH, 45034	39.3175586	-84.2856282
OH	2016-11-08	county	WARREN	83ABV	MASON	KING OF KINGS LUTHERAN CHURCH	3621 SOCIALVILLE FOSTER, MASON, OH, 45040	39.3195028	-84.3316061
OH	2016-11-08	county	WARREN	83ABW	MASON	GRACE BAPTIST CHURCH- MASON	5595 MASON RD, MASON, OH, 45040	39.3658371	-84.3197944
OH	2016-11-08	county	WARREN	83ABX	KINGS MILLS	JF BURNS SCHOOL	8471 COLUMBIA RD, KINGS MILLS, OH, 45034	39.313478	-84.2836786
OH	2016-11-08	county	WARREN	83ABY	MAINEVILLE	DEERFIELD METHODIST CHURCH	2757 W US 22-3, MAINEVILLE, OH, 45039	39.3104068	-84.270462
OH	2016-11-08	county	WARREN	83ABZ	MAINEVILLE	ABIDING WORD LUTHERAN CHURCH	8470 LANDEN DR, MAINEVILLE, OH, 45039	39.3120219	-84.2718808
OH	2016-11-08	county	WARREN	83ACA	MAINEVILLE	LAKEVIEW CHURCH OF CHRIST	8639 COLUMBIA RD, MAINEVILLE, OH, 45039	39.3099649	-84.2825747
OH	2016-11-08	county	WARREN	83ACB	LOVELAND	STEEPLECHASE CLUBHOUSE	3580 STEEPLECHASE LN, LOVELAND, OH, 45140	39.2953941	-84.2864701
OH	2016-11-08	county	WARREN	83ACC	MASON	DEERFIELD TWP ADMIN BUILDING	4900 PARKWAY DR SUITE 180, MASON, OH, 45040	39.3040102	-84.313605
OH	2016-11-08	county	WARREN	83ACD	LOVELAND	STEEPLECHASE CLUBHOUSE	3580 STEEPLECHASE LN, LOVELAND, OH, 45140	39.2953941	-84.2864701
OH	2016-11-08	county	WARREN	83ACE	MASON	NORTH CINCINNATI COMM CHURCH	6170 IRWIN SIMPSON RD, MASON, OH, 45040	39.3100395	-84.3363861
OH	2016-11-08	county	WARREN	83ACF	MASON	NORTH CINCINNATI COMM CHURCH	6170 IRWIN SIMPSON RD, MASON, OH, 45040	39.3100395	-84.3363861
OH	2016-11-08	county	WARREN	83ACG	MASON	NORTH CINCINNATI COMM CHURCH	6170 IRWIN SIMPSON RD, MASON, OH, 45040	39.3100395	-84.3363861
OH	2016-11-08	county	WARREN	83ACH	MASON	SOCIALVILLE BAPTIST CHURCH	5946 SOCIALVILLE-FOSTER, MASON, OH, 45040	39.3195028	-84.3316061
OH	2016-11-08	county	WARREN	83ACI	KINGS MILLS	JF BURNS SCHOOL	8471 COLUMBIA RD, KINGS MILLS, OH, 45034	39.313478	-84.2836786
OH	2016-11-08	county	WARREN	83ACJ	MASON	KING OF KINGS LUTHERAN CHURCH	3621 SOCIALVILLE FOSTER, MASON, OH, 45040	39.3195028	-84.3316061
OH	2016-11-08	county	WARREN	83ACK	MASON	NORTH CINCINNATI COMM CHURCH	6170 IRWIN SIMPSON RD, MASON, OH, 45040	39.3100395	-84.3363861
OH	2016-11-08	county	WARREN	83ACM	FRANKLIN	FRANKLIN BAPTIST CHURCH	160 DEARDOFF RD, FRANKLIN, OH, 45005	39.5681064	-84.280173
OH	2016-11-08	county	WARREN	83ACO	CARLISLE	HILLCREST BAPTIST CHURCH	820 CENTRAL AVE, CARLISLE, OH, 45005	39.5850604	-84.3265073
OH	2016-11-08	county	WARREN	83ACP	CARLISLE	BAPTIST TABERNACLE CHURCH	7816 DUBOISE RD, CARLISLE, OH, 45005	39.5702396	-84.3417173
OH	2016-11-08	county	WARREN	83ACS	FRANKLIN	CROSSPOINTE CHURCH OF CHRIST	5630 SR 122, FRANKLIN, OH, 45005	39.4949771	-84.3123387
OH	2016-11-08	county	WARREN	83ACT	FRANKLIN	CROSSPOINTE CHURCH OF CHRIST	5630 SR 122, FRANKLIN, OH, 45005	39.4949771	-84.3123387
OH	2016-11-08	county	WARREN	83ACU	FRANKLIN	CROSSPOINTE CHURCH OF CHRIST	5630 SR 122, FRANKLIN, OH, 45005	39.4949771	-84.3123387
OH	2016-11-08	county	WARREN	83ACW	FRANKLIN	GRACE BAPTIST CHURCH- FRANKLIN	3023 N UNION RD, FRANKLIN, OH, 45005	39.5310773	-84.3067698
OH	2016-11-08	county	WARREN	83ACX	FRANKLIN	CROSSPOINTE CHURCH OF CHRIST	5630 SR 122, FRANKLIN, OH, 45005	39.4949771	-84.3123387
OH	2016-11-08	county	WARREN	83ACY	FRANKLIN	GRACE BAPTIST CHURCH- FRANKLIN	3023 N UNION RD, FRANKLIN, OH, 45005	39.5310773	-84.3067698
OH	2016-11-08	county	WARREN	83ACZ	CARLISLE	HILLCREST BAPTIST CHURCH	820 CENTRAL AVE, CARLISLE, OH, 45005	39.5850604	-84.3265073
OH	2016-11-08	county	WARREN	83ADB	CARLISLE	BAPTIST TABERNACLE CHURCH	7816 DUBOISE RD, CARLISLE, OH, 45005	39.5702396	-84.3417173
OH	2016-11-08	county	WARREN	83ADC	CARLISLE	HILLCREST BAPTIST CHURCH	820 CENTRAL AVE, CARLISLE, OH, 45005	39.5850604	-84.3265073
OH	2016-11-08	county	WARREN	83ADD	LOVELAND	BETHEL-MRDK PRESBY CHURCH	9602 MURDOCK-GOSHEN RD, LOVELAND, OH, 45140	39.291066	-84.20389
OH	2016-11-08	county	WARREN	83ADE	MAINEVILLE	MAINEVILLE UNITED METHODIST CH	60 E FOSTERS-MAINEVILLE, MAINEVILLE, OH, 45039	39.3156621	-84.2197875
OH	2016-11-08	county	WARREN	83ADF	MAINEVILLE	VILLAGE ON GREEN-TOWN HALL	964 VILLAGE GREEN PARKWAY, MAINEVILLE, OH, 45039	39.32274	-84.1991187
OH	2016-11-08	county	WARREN	83ADG	MORROW	LITTLE MIAMI HIGH SCHOOL	3001 E US 22-3, MORROW, OH, 45152	39.3568062	-84.1595481
OH	2016-11-08	county	WARREN	83ADH	KINGS MILLS	KINGS JR HIGH SCHOOL	5620 COLUMBIA RD, KINGS MILLS, OH, 45034	39.3532455	-84.2551248
OH	2016-11-08	county	WARREN	83ADI	LOVELAND	BETHEL-MRDK PRESBY CHURCH	9602 MURDOCK-GOSHEN RD, LOVELAND, OH, 45140	39.291066	-84.20389
OH	2016-11-08	county	WARREN	83ADJ	MAINEVILLE	DEERFIELD METHODIST CHURCH	2757 W US 22-3, MAINEVILLE, OH, 45039	39.3104068	-84.270462
OH	2016-11-08	county	WARREN	83ADK	MAINEVILLE	FOSTERS POINTE CLUB HOUSE HOA	8054 FALLER RD, MAINEVILLE, OH, 45039	39.3176254	-84.2365548
OH	2016-11-08	county	WARREN	83ADL	PLEASANT PLAIN	HARLAN TWP FIRE STATION	9120 MORROW-ROSSBURG RD, PLEASANT PLAIN, OH, 45162	39.2937325	-84.0982746
OH	2016-11-08	county	WARREN	83ADM	PLEASANT PLAIN	HARLAN TWP FIRE STATION	9120 MORROW-ROSSBURG RD, PLEASANT PLAIN, OH, 45162	39.2937325	-84.0982746
OH	2016-11-08	county	WARREN	83ADN	PLEASANT PLAIN	HARLAN TWP FIRE STATION	9120 MORROW-ROSSBURG RD, PLEASANT PLAIN, OH, 45162	39.2937325	-84.0982746
OH	2016-11-08	county	WARREN	83ADO	PLEASANT PLAIN	HARLAN TWP FIRE STATION	9120 MORROW-ROSSBURG RD, PLEASANT PLAIN, OH, 45162	39.2937325	-84.0982746
OH	2016-11-08	county	WARREN	83ADQ	HARVEYSBURG	MASSIE TWP FIRE DEPT	10 HARVEYSBURG RD, HARVEYSBURG, OH, 45032	39.500424	-83.9995963
OH	2016-11-08	county	WARREN	83ADR	MORROW	SALEM TWP ELEMENTARY	605 WELCH RD, MORROW, OH, 45152	39.3475168	-84.1377806
OH	2016-11-08	county	WARREN	83ADS	MORROW	SALEM TWP ELEMENTARY	605 WELCH RD, MORROW, OH, 45152	39.3475168	-84.1377806
OH	2016-11-08	county	WARREN	83ADT	MORROW	SALEM TWP ELEMENTARY	605 WELCH RD, MORROW, OH, 45152	39.3475168	-84.1377806
OH	2016-11-08	county	WARREN	83ADU	MORROW	SALEM TWP ELEMENTARY	605 WELCH RD, MORROW, OH, 45152	39.3475168	-84.1377806
OH	2016-11-08	county	WARREN	83ADW	LEBANON	HERITAGE BAPTIST CHURCH	2234 UTICA RD, LEBANON, OH, 45036	39.4676891	-84.1615667
OH	2016-11-08	county	WARREN	83ADX	LEBANON	WC ARMCO PARK PAVILION	1223 N SR 741, LEBANON, OH, 45036	39.45857	-84.2800819
OH	2016-11-08	county	WARREN	83ADY	LEBANON	HERITAGE BAPTIST CHURCH	2234 UTICA RD, LEBANON, OH, 45036	39.4676891	-84.1615667
OH	2016-11-08	county	WARREN	83ADZ	LEBANON	NEW FREEDOM CHURCH	840 MILLER RD, LEBANON, OH, 45036	39.4602475	-84.2200165
OH	2016-11-08	county	WARREN	83AEA	FRANKLIN	GRACE BAPTIST CHURCH- FRANKLIN	3023 N UNION RD, FRANKLIN, OH, 45005	39.5310773	-84.3067698
OH	2016-11-08	county	WARREN	83AEB	LEBANON	BETHANY UNITED CH OF CHRIST	1026 S SR 123, LEBANON, OH, 45036	39.4165788	-84.1556228
OH	2016-11-08	county	WARREN	83AEC	FRANKLIN	GRACE BAPTIST CHURCH- FRANKLIN	3023 N UNION RD, FRANKLIN, OH, 45005	39.5310773	-84.3067698
OH	2016-11-08	county	WARREN	83AED	LEBANON	WC ARMCO PARK PAVILION	1223 N SR 741, LEBANON, OH, 45036	39.45857	-84.2800819
OH	2016-11-08	county	WARREN	83AEE	LEBANON	OTTERBEIN SR LIFESTYLES	585 N SR 741, LEBANON, OH, 45036	39.4466294	-84.2793756
OH	2016-11-08	county	WARREN	83AEF	SOUTH LEBANON	SOUTH LEB COMMUNITY CENTER	83 N SECTION ST, SOUTH LEBANON, OH, 45065	39.371252	-84.2134173
OH	2016-11-08	county	WARREN	83AEG	SOUTH LEBANON	SOUTH LEB COMMUNITY CENTER	83 N SECTION ST, SOUTH LEBANON, OH, 45065	39.371252	-84.2134173
OH	2016-11-08	county	WARREN	83AEH	SOUTH LEBANON	SOUTH LEB COMMUNITY CENTER	83 N SECTION ST, SOUTH LEBANON, OH, 45065	39.371252	-84.2134173
OH	2016-11-08	county	WARREN	83AEI	SOUTH LEBANON	SOUTH LEB COMMUNITY CENTER	83 N SECTION ST, SOUTH LEBANON, OH, 45065	39.371252	-84.2134173
OH	2016-11-08	county	WARREN	83AEJ	SOUTH LEBANON	SOUTH LEB COMMUNITY CENTER	83 N SECTION ST, SOUTH LEBANON, OH, 45065	39.371252	-84.2134173
OH	2016-11-08	county	WARREN	83AEK	OREGONIA	OLIVE BRANCH METHODIST CHURCH	7255 WILMINGTON RD, OREGONIA, OH, 45054	39.4291787	-84.0657575
OH	2016-11-08	county	WARREN	83AEL	OREGONIA	WASHINGTON TWP BLDG	1271 WARD-KOEBEL RD, OREGONIA, OH, 45054	39.4079923	-84.0578215
OH	2016-11-08	county	WARREN	83AEM	WAYNESVILLE	WAYNE TWP ADMIN BUILDING	6050 N CLARKSVILLE RD, WAYNESVILLE, OH, 45068	39.5193867	-84.0725264
OH	2016-11-08	county	WARREN	83AEN	WAYNESVILLE	MARY L COOK LIBRARY	381 OLD STAGE RD, WAYNESVILLE, OH, 45068	39.5373197	-84.0851471
OH	2016-11-08	county	WARREN	83AEO	WAYNESVILLE	QUAKER HEIGHTS CARE COMMUNITY	514 HIGH ST, WAYNESVILLE, OH, 45068	39.531905	-84.0919911
OH	2016-11-08	county	WARREN	83AEP	WAYNESVILLE	MARY L COOK LIBRARY	381 OLD STAGE RD, WAYNESVILLE, OH, 45068	39.5373197	-84.0851471
OH	2016-11-08	county	WARREN	83AEQ	WAYNESVILLE	QUAKER HEIGHTS CARE COMMUNITY	514 HIGH ST, WAYNESVILLE, OH, 45068	39.531905	-84.0919911
OH	2016-11-08	county	WARREN	83AER	WAYNESVILLE	1ST BAPTIST CHURCH WAYNESVILLE	1009 LYTLE RD, WAYNESVILLE, OH, 45068	39.539796	-84.0920266
OH	2016-11-08	county	WARREN	83AES	SPRINGBORO	COVENANT PRESBYTERIAN CHURCH	415 N MAIN ST, SPRINGBORO, OH, 45066	39.5675789	-84.2336057
OH	2016-11-08	county	WARREN	83AET	SPRINGBORO	COVENANT PRESBYTERIAN CHURCH	415 N MAIN ST, SPRINGBORO, OH, 45066	39.5675789	-84.2336057
OH	2016-11-08	county	WARREN	83AEU	SPRINGBORO	COVENANT PRESBYTERIAN CHURCH	415 N MAIN ST, SPRINGBORO, OH, 45066	39.5675789	-84.2336057
OH	2016-11-08	county	WARREN	83AEV	SPRINGBORO	COVENANT PRESBYTERIAN CHURCH	415 N MAIN ST, SPRINGBORO, OH, 45066	39.5675789	-84.2336057
OH	2016-11-08	county	WARREN	83AEW	SPRINGBORO	SPRINGBORO EAGLES 4014	125 E CENTRAL AVE, SPRINGBORO, OH, 45066	39.5558916	-84.2310392
OH	2016-11-08	county	WARREN	83AEX	SPRINGBORO	SOUTHWEST CHURCH OF SPRINGBORO	150 REMICK BLVD, SPRINGBORO, OH, 45066	39.5798535	-84.223063
OH	2016-11-08	county	WARREN	83AEY	SPRINGBORO	SPRINGBORO EAGLES 4014	125 E CENTRAL AVE, SPRINGBORO, OH, 45066	39.5558916	-84.2310392
OH	2016-11-08	county	WARREN	83AEZ	SPRINGBORO	SPRINGBORO EAGLES 4014	125 E CENTRAL AVE, SPRINGBORO, OH, 45066	39.5558916	-84.2310392
OH	2016-11-08	county	WARREN	83AFA	SPRINGBORO	CLEARCREEK CHAPEL	2738 PENNYROYAL RD, SPRINGBORO, OH, 45066	39.5796664	-84.2465035
OH	2016-11-08	county	WARREN	83AFB	SPRINGBORO	SPRINGBORO BAPTIST CHURCH	125 E MILL ST, SPRINGBORO, OH, 45066	39.5496483	-84.2314293
OH	2016-11-08	county	WARREN	83AFC	SPRINGBORO	SPRINGBORO EAGLES 4014	125 E CENTRAL AVE, SPRINGBORO, OH, 45066	39.5558916	-84.2310392
OH	2016-11-08	county	WARREN	83AFE	MASON	GRACE BAPTIST CHURCH- MASON	5595 MASON RD, MASON, OH, 45040	39.3658371	-84.3197944
OH	2016-11-08	county	WARREN	83AFF	MASON	MASON CHRISTIAN VILLAGE	411 WESTERN ROW RD, MASON, OH, 45040	39.3332064	-84.3209226
OH	2016-11-08	county	WARREN	83AFG	LEBANON	FAITH BUILDING CHURCH	875 COVENANT WAY, LEBANON, OH, 45036	39.4250485	-84.1949795
OH	2016-11-08	county	WARREN	83AFH	MASON	VILLAGE 7TH DAY ADVENTIST CHUR	8936 MASON MONTGOMERY RD, MASON, OH, 45040	39.3091061	-84.313141
OH	2016-11-08	county	WARREN	83AFI	MASON	KING OF KINGS LUTHERAN CHURCH	3621 SOCIALVILLE FOSTER, MASON, OH, 45040	39.3195028	-84.3316061
OH	2016-11-08	county	WARREN	83AFJ	MAINEVILLE	LAKEVIEW CHURCH OF CHRIST	8639 COLUMBIA RD, MAINEVILLE, OH, 45039	39.3099649	-84.2825747
OH	2016-11-08	county	WARREN	83AFK	WAYNESVILLE	1ST BAPTIST CHURCH WAYNESVILLE	1009 LYTLE RD, WAYNESVILLE, OH, 45068	39.539796	-84.0920266
OH	2016-11-08	county	WARREN	83AFL	MASON	GRACE BAPTIST CHURCH- MASON	5595 MASON RD, MASON, OH, 45040	39.3658371	-84.3197944
OH	2016-11-08	county	WARREN	83AFM	MASON	MASON CHRISTIAN VILLAGE	411 WESTERN ROW RD, MASON, OH, 45040	39.3332064	-84.3209226
OH	2016-11-08	county	WARREN	83AFN	SPRINGBORO	SOUTHWEST CHURCH OF SPRINGBORO	150 REMICK BLVD, SPRINGBORO, OH, 45066	39.5798535	-84.223063
OH	2016-11-08	county	WARREN	83AFO	SPRINGBORO	SPRINGBORO BAPTIST CHURCH	125 E MILL ST, SPRINGBORO, OH, 45066	39.5496483	-84.2314293
OH	2016-11-08	county	WARREN	83AFP	MASON	GRACE BAPTIST CHURCH- MASON	5595 MASON RD, MASON, OH, 45040	39.3658371	-84.3197944
OH	2016-11-08	county	WARREN	83AFQ	MORROW	THE PARK CHURCH UMC	5788 ZOAR RD, MORROW, OH, 45152	39.3507555	-84.1907058
OH	2016-11-08	county	WARREN	83AFR	MAINEVILLE	HAMILTON TWP ADMIN BLDG	7780 S SR 48, MAINEVILLE, OH, 45039	39.3214524	-84.2200627
OH	2016-11-08	county	WARREN	83AFS	MASON	GRACE CHAPEL	406 FOURTH AVE, MASON, OH, 45040	39.3567887	-84.31747
OH	2016-11-08	county	WARREN	83AFT	MASON	SOCIALVILLE BAPTIST CHURCH	5946 SOCIALVILLE-FOSTER, MASON, OH, 45040	39.3195028	-84.3316061
OH	2016-11-08	county	WARREN	83AFU	MASON	ROYALMONT ACADEMY	200 NORTHCREST DR, MASON, OH, 45040	39.3620272	-84.2957635
OH	2016-11-08	county	WARREN	83AFV	MASON	MASON EARLY CHILDHOOD CENTER	4631 HICKORY WOODS DR, MASON, OH, 45040	39.3710334	-84.3234114
OH	2016-11-08	county	WARREN	83AFW	MASON	HERITAGE PRESBYTERIAN CHURCH	6546 MASON-MONTGOMERY RD, MASON, OH, 45040	39.3434862	-84.3097661
OH	2016-11-08	county	WARREN	83AFX	SPRINGBORO	ST FRANCIS EPISCOPAL CHURCH	225 N MAIN ST, SPRINGBORO, OH, 45066	39.5615233	-84.2332651
OH	2016-11-08	county	WARREN	83AFY	LEBANON	FAITH BUILDING CHURCH	875 COVENANT WAY, LEBANON, OH, 45036	39.4250485	-84.1949795
OH	2016-11-08	county	WARREN	83AFZ	LEBANON	COUNTRYSIDE YMCA	1699 DEERFIELD RD, LEBANON, OH, 45036	39.4105779	-84.2114112
OH	2016-11-08	county	WARREN	83AGA	MAINEVILLE	HAMILTON TWP ADMIN BLDG	7780 S SR 48, MAINEVILLE, OH, 45039	39.3214524	-84.2200627
OH	2016-11-08	county	WARREN	83AGB	MASON	MASON MUNICIPAL BLDG	6000 MASON-MONTGOMERY RD, MASON, OH, 45040	39.3533418	-84.3075297
OH	2016-11-08	county	WARREN	83AGC	MASON	GRACE BAPTIST CHURCH- MASON	5595 MASON RD, MASON, OH, 45040	39.3658371	-84.3197944
OH	2016-11-08	county	WARREN	83AGD	MASON	TYLERSVILLE CHRISTIAN CHURCH	6771 TYLERSVILLE RD, MASON, OH, 45040	39.3511952	-84.3386726
OH	2016-11-08	county	WARREN	83AGE	MASON	VILLAGE 7TH DAY ADVENTIST CHUR	8936 MASON MONTGOMERY RD, MASON, OH, 45040	39.3091061	-84.313141
OH	2016-11-08	county	WARREN	83AGF	SPRINGBORO	CLEARCREEK TWP GOV BLDG	7593 BUNNELL HILL RD, SPRINGBORO, OH, 45066	39.5474258	-84.1956383
OH	2016-11-08	county	WARREN	83AGG	MAINEVILLE	HAMILTON TWP COMMUNITY BLDG	131 US 22-3, MAINEVILLE, OH, 45039	39.3375428	-84.2215168
OH	2016-11-08	county	WARREN	83AGH	MAINEVILLE	FOSTERS POINTE CLUB HOUSE HOA	8054 FALLER RD, MAINEVILLE, OH, 45039	39.3176254	-84.2365548
OH	2016-11-08	county	WARREN	83AGI	MORROW	LITTLE MIAMI HIGH SCHOOL	3001 E US 22-3, MORROW, OH, 45152	39.3568062	-84.1595481
OH	2016-11-08	county	WARREN	83AGJ	MORROW	THE PARK CHURCH UMC	5788 ZOAR RD, MORROW, OH, 45152	39.3507555	-84.1907058
OH	2016-11-08	county	WARREN	83AGK	SPRINGBORO	SPRINGBORO BAPTIST CHURCH	125 E MILL ST, SPRINGBORO, OH, 45066	39.5496483	-84.2314293
OH	2016-11-08	county	WARREN	83AGL	SPRINGBORO	SPRINGBORO CHRISTIAN CHURCH	720 S MAIN ST, SPRINGBORO, OH, 45066	39.5483787	-84.2327775
OH	2016-11-08	county	WARREN	83AGM	LEBANON	FAITH BUILDING CHURCH	875 COVENANT WAY, LEBANON, OH, 45036	39.4250485	-84.1949795
OH	2016-11-08	county	WARREN	83AGO	MASON	MASON EARLY CHILDHOOD CENTER	4631 HICKORY WOODS DR, MASON, OH, 45040	39.3710334	-84.3234114
OH	2016-11-08	county	WARREN	83AGP	PLEASANT PLAIN	HARLAN TWP FIRE STATION	9120 MORROW-ROSSBURG RD, PLEASANT PLAIN, OH, 45162	39.2937325	-84.0982746
OH	2016-11-08	county	WARREN	83AGQ	CARLISLE	HILLCREST BAPTIST CHURCH	820 CENTRAL AVE, CARLISLE, OH, 45005	39.5850604	-84.3265073
OH	2016-11-08	county	WARREN	83AGR	SPRINGBORO	CLEARCREEK TWP GOV BLDG	7593 BUNNELL HILL RD, SPRINGBORO, OH, 45066	39.5474258	-84.1956383
OH	2016-11-08	county	WARREN	83AGS	MORROW	LITTLE MIAMI HIGH SCHOOL	3001 E US 22-3, MORROW, OH, 45152	39.3568062	-84.1595481
OH	2016-11-08	county	WARREN	83AGT	MAINEVILLE	LITTLE MIAMI INTERMEDIATE	7247 ZOAR RD, MAINEVILLE, OH, 45039	39.3264831	-84.1882339
OH	2016-11-08	county	WARREN	83AGU	LEBANON	TURTLECREEK TWP ADMIN BLDG	670 N SR 123, LEBANON, OH, 45036	39.4479908	-84.2289499
OH	2016-11-08	county	WARREN	83AGV	MAINEVILLE	HAMILTON TWP PARK BLDG	8373 MAINEVILLE RD, MAINEVILLE, OH, 45039	39.3116503	-84.2251217
OH	2016-11-08	county	WARREN	83AGW	MAINEVILLE	ABIDING WORD LUTHERAN CHURCH	8470 LANDEN DR, MAINEVILLE, OH, 45039	39.3120219	-84.2718808
OH	2016-11-08	county	WARREN	83AGX	MAINEVILLE	LITTLE MIAMI INTERMEDIATE	7247 ZOAR RD, MAINEVILLE, OH, 45039	39.3264831	-84.1882339
OH	2016-11-08	county	WARREN	83AGY	SPRINGBORO	ST FRANCIS EPISCOPAL CHURCH	225 N MAIN ST, SPRINGBORO, OH, 45066	39.5615233	-84.2332651
OH	2016-11-08	county	WARREN	83AGZ	MASON	GRACE CHAPEL	406 FOURTH AVE, MASON, OH, 45040	39.3567887	-84.31747
OH	2016-11-08	county	WASHINGTON	84AAA	BELPRE	BELPRE CHURCH OF CHRIST	2932 WASHINGTON BLVD, BELPRE, OH, 45714	39.2807586	-81.6246149
OH	2016-11-08	county	WASHINGTON	84AAC	BELPRE	BELPRE CHURCH OF CHRIST	2932 WASHINGTON BLVD, BELPRE, OH, 45714	39.2807586	-81.6246149
OH	2016-11-08	county	WASHINGTON	84AAE	BELPRE	BELPRE CHURCH OF CHRIST	2932 WASHINGTON BLVD, BELPRE, OH, 45714	39.2807586	-81.6246149
